PMC7120876	Pflanzenphysiologie
PMC5042078	Microbiology_
PMC5040738	Arch_Microbiol
PMC5001899	Int_J_Hematol
PMC4946990	Psychol_Sci
PMC4937339	Nucleic_Acids_Res
PMC4909039	Mem_Inst_Oswaldo_Cruz
PMC4909037	Mem_Inst_Oswaldo_Cruz
PMC4895353	Nat_Commun
PMC4892196	Genet_Test_Mol_Biomarkers
PMC4891068	Free_Radic_Biol_Med
PMC4889634	Mol_Breed
PMC4889076	PLoS_One
PMC4887897	Sci_Rep
PMC4880082	Emerg_Infect_Dis
PMC4878611	RNA
PMC4878194	J_Lipid_Res
PMC4876549	Adv_Wound_Care_
PMC4871739	Neurosurgery
PMC4856735	Infect_Genet_Evol
PMC5014625	Cancer
PMC5012956	Stem_Cell_Res
PMC4987020	Islets
PMC4980469	Brain_Behav
PMC4888662	Epigenetics_Chromatin
PMC4888536	Ann_Clin_Microbiol_Antimicrob
PMC4886428	Genome_Med
PMC4885824	Front_Microbiol
PMC5216936	Oncotarget
PMC5190061	Oncotarget
PMC5059368	J_Vet_Med_Sci
PMC4954929	J_Antimicrob_Chemother
PMC4908270	Data_Brief
PMC4978088	Jundishapur_J_Microbiol
PMC5093187	Food_Environ_Virol
PMC5003489	Microarrays_
PMC4884418	Mol_Brain
PMC4884414	J_Transl_Med
PMC5593074	Circ_Res
PMC5507099	Asian_J_Androl
PMC5129912	Oncotarget
PMC4972528	EBioMedicine
PMC4937338	Nucleic_Acids_Res
PMC4928981	Sci_Adv
PMC4921080	J_Food_Sci_Technol
PMC4917225	Nat_Microbiol
PMC4894983	Nat_Commun
PMC4884393	BMC_Plant_Biol
PMC4883763	PLoS_One
PMC4883744	PLoS_One
PMC4882581	Sci_Rep
PMC4882540	Sci_Rep
PMC5124419	Mech_Ageing_Dev
PMC5042890	Cell_Mol_Gastroenterol_Hepatol
PMC4966903	Cell_Rep
PMC4908194	Am_J_Hum_Genet
PMC4906840	Oncol_Lett
PMC4882790	BMC_Genet
PMC4882070	PLoS_Genet
PMC4881969	PLoS_One
PMC4880854	BMC_Genomics
PMC4880828	BMC_Bioinformatics
PMC4880808	Gut_Pathog
PMC4988440	Gut_Microbes
PMC4929538	Biology_
PMC4915813	eLife
PMC4884709	Ann_Dermatol
PMC4880306	PLoS_One
PMC4880283	PLoS_One
PMC4879346	Front_Plant_Sci
PMC5555593	J_Thorac_Oncol
PMC5331893	Small_GTPases
PMC5070067	Transl_Psychiatry
PMC5070061	Transl_Psychiatry
PMC5036239	Gut
PMC5010871	J_Proteomics_Bioinform
PMC4957445	J_Infect_Dis
PMC4880544	Mol_Vis
PMC4878776	PLoS_One
PMC4878738	PLoS_One
PMC4877651	Sci_Rep
PMC4877637	Sci_Rep
PMC4877385	Front_Plant_Sci
PMC6344111	J_Trauma_Stress
PMC5129984	Oncotarget
PMC4974340	Mol_Cell_Proteomics
PMC4940887	New_Genet_Soc
PMC4936517	Nat_Microbiol
PMC4896993	Dev_Genes_Evol
PMC4885105	Viruses
PMC4879384	Antimicrob_Agents_Chemother
PMC4879354	Antimicrob_Agents_Chemother
PMC4879243	Nat_Commun
PMC4878093	J_Cell_Biol
PMC4878026	Genome_Biol
PMC4877998	Biotechnol_Biofuels
PMC4877341	Rice_
PMC4877093	PLoS_One
PMC4877051	PLoS_One
PMC4877046	PLoS_One
PMC4876561	J_Negat_Results_Biomed
PMC5122399	Oncotarget
PMC4995237	Arch_Microbiol
PMC4918761	Curr_Opin_Genet_Dev
PMC4908999	Virusdisease
PMC4885089	Viruses
PMC4875775	Evol_Med_Public_Health
PMC4875703	BMC_Plant_Biol
PMC4875624	Clin_Epigenetics
PMC5143442	J_Biomed_Semantics
PMC5084067	Chem_Rev
PMC4940263	Hum_Mutat
PMC4875705	Plant_Methods
PMC4875608	BMC_Genomics
PMC4874625	PLoS_One
PMC4874577	PLoS_One
PMC4873817	Sci_Rep
PMC4873508	Front_Microbiol
PMC5578411	Circ_Res
PMC5023137	Bioessays
PMC4914125	Nucleic_Acids_Res
PMC4893155	Cell_Rep
PMC4889463	Cell_Rep
PMC4888991	Genome_Announc
PMC4873019	PLoS_One
PMC4871884	Front_Cell_Dev_Biol
PMC4871872	Front_Microbiol
PMC4930685	Cancer_Res
PMC4889682	Arch_Med_Sci
PMC4871436	PLoS_One
PMC4870792	BMC_Evol_Biol
PMC4870755	BMC_Genet
PMC4870750	BMC_Genomics
PMC4870700	Sci_Rep
PMC5114162	Mol_Psychiatry
PMC5049700	Biochem_J
PMC4999029	Mol_Ecol
PMC4935754	J_Nat_Med
PMC4907830	Brain_Cogn
PMC4889895	Clin_Infect_Dis
PMC4871484	PLoS_One
PMC4871343	PLoS_Genet
PMC4870987	Version_1
PMC5124409	Clin_Cancer_Res
PMC4987943	Nucleic_Acids_Res
PMC4938666	G3_
PMC4902456	Breed_Sci
PMC4896720	Proc_Natl_Acad_Sci_U_S_A
PMC4867619	Sci_Rep
PMC5122357	Oncotarget
PMC5118198	Brain_Inform
PMC5013908	Bioinformatics
PMC4958523	DNA_Repair_
PMC4943188	Genome_Biol_Evol
PMC4928577	Science
PMC4906842	Oncol_Lett
PMC4867671	Sci_Rep
PMC4867126	Int_J_Cancer
PMC4866777	PLoS_One
PMC4866775	PLoS_One
PMC4866713	PLoS_One
PMC4865657	Front_Microbiol
PMC4865485	Front_Microbiol
PMC5027700	Hum_Vaccin_Immunother
PMC4936607	Genomics_Proteomics_Bioinformatics
PMC4934738	J_Virol
PMC4880499	Cell_Rep
PMC4869667	PLoS_One
PMC4867675	Front_Plant_Sci
PMC4866839	Genome_Announc
PMC4865952	Sci_Rep
PMC4865243	PLoS_One
PMC4864925	Genome_Med
PMC5289645	Cell_Mol_Bioeng
PMC5110048	Eur_J_Hum_Genet
PMC5027689	Eur_J_Hum_Genet
PMC4987852	Neuropsychopharmacology
PMC4912861	Virology
PMC4869741	Metabolomics
PMC4865008	Clin_Epigenetics
PMC4863961	PLoS_One
PMC4863320	Infect_Agent_Cancer
PMC4863129	Front_Microbiol
PMC5154619	Sci_Signal
PMC5009794	J_Physiol
PMC5001591	Nucleic_Acids_Res
PMC4956529	Pharmacogenomics_J
PMC4938659	G3_
PMC4936554	Plant_Physiol
PMC4914124	Nucleic_Acids_Res
PMC4902760	Dev_Biol
PMC4885080	Viruses
PMC4870678	Cell_Discov
PMC4867723	PeerJ
PMC4862634	PLoS_Pathog
PMC4862625	PLoS_Negl_Trop_Dis
PMC6137956	FASEB_J
PMC5152541	Expert_Rev_Vaccines
PMC5025354	Metallomics
PMC4946168	Cancer_Cell
PMC4899182	Nat_Struct_Mol_Biol
PMC4898934	eLife
PMC4889410	Proc_Natl_Acad_Sci_U_S_A
PMC4876215	Gastroenterol_Res_Pract
PMC4862138	J_Neuroinflammation
PMC4860710	Sci_Rep
PMC4860591	Sci_Rep
PMC4860510	Front_Plant_Sci
PMC4860416	Front_Plant_Sci
PMC4930689	Diabetologia
PMC4919382	Cell_Mol_Life_Sci
PMC6650155	Curr_Protoc_Microbiol
PMC5099363	Plant_Mol_Biol_Report
PMC5095046	Oncotarget
PMC4987935	Nucleic_Acids_Res
PMC4966286	Nat_Rev_Neurosci
PMC4930721	Cancer_Discov
PMC4908002	Cell_Stress_Chaperones
PMC4880952	Genomics_Proteomics_Bioinformatics
PMC4859473	PLoS_One
PMC4858679	Sci_Rep
PMC5804517	Environ_Epigenet
PMC4996125	Science
PMC4917658	Cell_Death_Dis
PMC4888775	Cell_Rep
PMC4887106	Mol_Cell
PMC4881500	Int_J_Mol_Sci
PMC4874874	Cell
PMC4874839	Cell
PMC4858923	BMC_Musculoskelet_Disord
PMC4858893	Genome_Biol
PMC4858865	BMC_Microbiol
PMC4858844	Biol_Direct
PMC4858294	PLoS_One
PMC4858278	PLoS_One
PMC5685324	NPJ_Genom_Med
PMC5095035	Oncotarget
PMC5095033	Oncotarget
PMC5085186	Oncotarget
PMC5027680	Eur_J_Hum_Genet
PMC4931285	EMBO_Mol_Med
PMC4904514	Can_Respir_J
PMC4857375	Arthritis_Res_Ther
PMC4857278	BMC_Genomics
PMC4857242	Stand_Genomic_Sci
PMC4856608	Am_J_Trop_Med_Hyg
PMC4855978	BMC_Genomics
PMC4855716	BMC_Genomics
PMC4855522	Algorithms_Mol_Biol
PMC4855449	BMC_Genomics
PMC4855234	Sci_Rep
PMC4855189	Sci_Rep
PMC4855185	Sci_Rep
PMC5091645	Cell_Microbiol
PMC4959665	mBio
PMC4959659	mBio
PMC4931981	Stem_Cells
PMC4927336	Immunogenetics
PMC4892737	J_Exp_Bot
PMC4860328	PeerJ
PMC4854403	PLoS_One
PMC4854024	Front_Neurosci
PMC4853522	Front_Plant_Sci
PMC4853408	Front_Plant_Sci
PMC6807207	J_Clin_Lab_Anal
PMC5944608	Gene
PMC4959061	Appl_Environ_Microbiol
PMC4954761	Acta_Pharmacol_Sin
PMC4878521	Proc_Natl_Acad_Sci_U_S_A
PMC4878510	Proc_Natl_Acad_Sci_U_S_A
PMC4853444	Mar_Biol
PMC4852938	PLoS_Genet
PMC4852921	PLoS_Genet
PMC4961102	Int_J_Stem_Cells
PMC4918140	Genes_Environ
PMC4890569	Br_J_Nutr
PMC4864458	Genome_Res
PMC4863738	Genes_Dev
PMC4936648	J_Infect_Dis
PMC4914118	Nucleic_Acids_Res
PMC4819857	J_Neurogastroenterol_Motil
PMC5116907	Science
PMC5094982	Oncotarget
PMC5085156	Oncotarget
PMC4947482	Appl_Microbiol_Biotechnol
PMC4915318	Med_Sci_Monit
PMC4876486	J_Phys_Chem_Lett
PMC4859730	J_Virol
PMC4859710	J_Virol
PMC4853310	Ecol_Evol
PMC4850636	BMC_Genomics
PMC4850634	Malar_J
PMC4850163	Front_Microbiol
PMC5939630	J_Natl_Cancer_Inst
PMC5181637	Hum_Mol_Genet
PMC5094979	Oncotarget
PMC5078063	Oncotarget
PMC5056013	J_Ind_Microbiol_Biotechnol
PMC4990065	ACS_Chem_Biol
PMC4936385	Carcinogenesis
PMC4864546	Parkinsons_Dis
PMC4849730	PLoS_One
PMC4849581	PLoS_Genet
PMC4849097	BMC_Plant_Biol
PMC4848531	Sci_Rep
PMC4848520	Sci_Rep
PMC4848395	Front_Microbiol
PMC5083245	Exp_Eye_Res
PMC4968605	Cancer_Sci
PMC4966659	NPJ_Genom_Med
PMC4909411	Mol_Cell_Oncol
PMC4902582	Plant_Physiol
PMC4852459	Open_Biol
PMC4847356	BMC_Microbiol
PMC4847005	Hortic_Res
PMC4846997	Sci_Rep
PMC4846810	Sci_Rep
PMC4846677	J_Neurosci
PMC5491099	Nat_Rev_Cancer
PMC5444024	Mol_Psychiatry
PMC5161711	Mech_Ageing_Dev
PMC5085207	Oncotarget
PMC5085201	Oncotarget
PMC4955979	Diabetes
PMC4947429	Acta_Neuropathol
PMC4931390	Pathogens
PMC4872414	Transl_Psychiatry
PMC4860321	PeerJ
PMC4846374	eLife
PMC4846040	PLoS_One
PMC4845325	Mol_Neurodegener
PMC4845014	Sci_Rep
PMC4845002	Sci_Rep
PMC4844994	Sci_Rep
PMC4844978	Sci_Rep
PMC4844599	Front_Cell_Infect_Microbiol
PMC5053940	J_Vet_Med_Sci
PMC4977461	Plant_Signal_Behav
PMC4944889	Cancer_Med
PMC4939857	Nat_Cell_Biol
PMC4913559	J_Vet_Intern_Med
PMC4892732	J_Exp_Bot
PMC4882353	Cell_Biol_Toxicol
PMC4868456	Proc_Natl_Acad_Sci_U_S_A
PMC4848547	Nat_Commun
PMC4848512	Nat_Commun
PMC4844738	J_Clin_Microbiol
PMC4844722	J_Clin_Microbiol
PMC4844165	PLoS_One
PMC4842929	Front_Cardiovasc_Med
PMC5518777	Methods_Cell_Biol
PMC5058768	Oncotarget
PMC4892728	J_Exp_Bot
PMC4841964	BMC_Genomics
PMC5779730	Metab_Eng_Commun
PMC5640586	Synth_Syst_Biotechnol
PMC5058761	Oncotarget
PMC5054814	Version_1
PMC4983251	Arch_Toxicol
PMC4955796	Semin_Cell_Dev_Biol
PMC4930745	Cancer_Discov
PMC4862710	Infect_Immun
PMC4862533	Antimicrob_Agents_Chemother
PMC4862527	Antimicrob_Agents_Chemother
PMC4848610	Viruses
PMC4841568	PLoS_Negl_Trop_Dis
PMC4841510	PLoS_One
PMC4899970	Cell
PMC4867121	Cell_Host_Microbe
PMC4863562	Am_J_Hum_Genet
PMC4850424	Mol_Cell
PMC4844272	Evol_Bioinform_Online
PMC4841125	Genome_Announc
PMC4839658	PLoS_One
PMC4838867	Sci_Rep
PMC4838607	Front_Plant_Sci
PMC5105159	Am_J_Med_Genet_C_Semin_Med_Genet
PMC5001585	Nucleic_Acids_Res
PMC4987867	Nucleic_Acids_Res
PMC4866966	Int_J_Mol_Med
PMC4848878	Int_J_Mol_Sci
PMC4838236	PLoS_One
PMC4837377	Sci_Rep
PMC4837290	Front_Microbiol
PMC5772166	Nucleic_Acids_Res
PMC5129876	Cell_Res
PMC5082512	J_Psychiatry_Neurosci
PMC4931306	Hum_Gene_Ther
PMC4902622	Plant_Physiol
PMC4892725	J_Exp_Bot
PMC4872404	Transl_Psychiatry
PMC4836681	PLoS_Pathog
PMC4836671	PLoS_One
PMC4836201	Front_Microbiol
PMC4835686	Front_Pediatr
PMC6195801	Metallomics
PMC5216834	Oncotarget
PMC5078024	Oncotarget
PMC4999255	Cell_Mol_Bioeng
PMC4983849	Proc_Natl_Acad_Sci_U_S_A
PMC4884152	Nat_Genet
PMC4868432	Proc_Natl_Acad_Sci_U_S_A
PMC4839851	Medicine_
PMC4839845	Medicine_
PMC4836186	Biotechnol_Biofuels
PMC4835888	J_Neuroinflammation
PMC4835404	Life_Sci_Soc_Policy
PMC4835089	PLoS_One
PMC4834565	Sci_Rep
PMC5600444	Biochem_Biophys_Rep
PMC5051639	DNA_Repair_
PMC4899189	Leuk_Res
PMC5024755	Cancer_Res
PMC4977032	Environ_Health_Perspect
PMC4882428	J_Biol_Chem
PMC4840300	Genes_Dev
PMC4833343	PLoS_One
PMC4833295	PLoS_Genet
PMC4832540	Genome_Biol
PMC4832245	Sci_Rep
PMC6701186	Brain_Res
PMC4931398	Plants_
PMC4924514	Metabolism
PMC4863563	Am_J_Hum_Genet
PMC4863475	Am_J_Hum_Genet
PMC4859802	eLife
PMC4836353	J_Virol
PMC4836351	J_Virol
PMC4836317	J_Virol
PMC4832550	BMC_Genet
PMC4832509	Blood
PMC4832505	Blood
PMC4831767	PLoS_One
PMC4830947	Sci_Rep
PMC4918696	J_Pediatr_Genet
PMC4909093	Mol_Ther_Methods_Clin_Dev
PMC4893884	Exp_Gerontol
PMC5436692	Antiviral_Res
PMC4987500	Fungal_Biol
PMC4922541	Toxicol_Sci
PMC4889666	G3_
PMC4867898	J_Exp_Bot
PMC4865980	Br_J_Cancer
PMC4855584	Proc_Natl_Acad_Sci_U_S_A
PMC4840421	IDCases
PMC4830022	BMC_Plant_Biol
PMC4829239	PLoS_One
PMC4829157	PLoS_Negl_Trop_Dis
PMC4828802	BMC_Genet
PMC4828582	Front_Genet
PMC4828465	Front_Plant_Sci
PMC4828451	Front_Immunol
PMC4933825	Eur_J_Histochem
PMC4889669	G3_
PMC4848121	Nat_Genet
PMC4842384	Stem_Cells_Int
PMC4828881	BMC_Med_Genomics
PMC4827837	PLoS_One
PMC5004789	J_Reprod_Dev
PMC4892721	J_Exp_Bot
PMC4866315	Ann_Bot
PMC5055853	Curr_Opin_Genet_Dev
PMC4931843	Aging_
PMC5010494	Clin_Cancer_Res
PMC4998791	Medicine_
PMC4933671	Aging_Cell
PMC4825953	PLoS_One
PMC4820640	World_J_Hepatol
PMC4961574	Growth_Horm_IGF_Res
PMC4914103	Nucleic_Acids_Res
PMC4892973	Genes_Immun
PMC4855700	JCI_Insight
PMC4855670	Cell_Death_Dis
PMC4849733	Genet_Epidemiol
PMC4838499	Cell_Rep
PMC4824433	PLoS_One
PMC4824410	PLoS_One
PMC4824358	PLoS_Genet
PMC4824271	Genome_Announc
PMC4823793	Sci_Rep
PMC4823781	Sci_Rep
PMC4823696	Sci_Rep
PMC5137190	J_Asthma
PMC4901105	Diabetologia
PMC4844783	J_Clin_Periodontol
PMC4824234	Am_J_Trop_Med_Hyg
PMC4822946	PLoS_One
PMC5813477	Cancer_Res
PMC4996253	Oncolytic_Virother
PMC4897008	Am_J_Gastroenterol
PMC4822052	Nat_Commun
PMC4821485	PLoS_One
PMC5341514	EMBO_Rep
PMC4959504	Appl_Environ_Microbiol
PMC4959496	Appl_Environ_Microbiol
PMC4959486	Appl_Environ_Microbiol
PMC4955699	Antiviral_Res
PMC4843446	Proc_Natl_Acad_Sci_U_S_A
PMC4819383	Cell_J
PMC4819266	Cilia
PMC4976268	J_Vet_Med_Sci
PMC4818868	BMC_Complement_Altern_Med
PMC5610542	Appl_Immunohistochem_Mol_Morphol
PMC5320895	J_Invest_Dermatol
PMC5141383	Curr_Opin_Lipidol
PMC5061056	Clin_Cancer_Res
PMC4932846	Proc_IEEE_Int_Symp_Biomed_Imaging
PMC4928552	Indian_J_Med_Res
PMC4906723	Iran_J_Microbiol
PMC4900236	Scoliosis_Spinal_Disord
PMC4889660	G3_
PMC4881349	Biol_Lett
PMC4868537	eLife
PMC4855194	Transl_Pediatr
PMC4852507	Dis_Model_Mech
PMC4852505	Dis_Model_Mech
PMC4852495	Development
PMC4826397	Genes_Dev
PMC4821997	Nat_Commun
PMC4820367	Sci_Adv
PMC4818490	BMC_Evol_Biol
PMC4818440	Breast_Cancer_Res
PMC4818409	Mol_Autism
PMC4817972	PLoS_Pathog
PMC4817773	Genome_Res
PMC4817745	Cold_Spring_Harb_Perspect_Med
PMC4806945	Emerg_Infect_Dis
PMC4793207	RNA
PMC4791610	Sleep
PMC4791608	Sleep
PMC4726893	Iran_Biomed_J
PMC5367924	Biochem_Cell_Biol
PMC5349093	Microb_Cell
PMC5023752	Transgenic_Res
PMC5007637	ILAR_J
PMC4984537	Anaerobe
PMC4884606	Mutat_Res_Rev_Mutat_Res
PMC4859590	J_Bacteriol
PMC4859582	J_Bacteriol
PMC4843471	Proc_Natl_Acad_Sci_U_S_A
PMC4838527	Genomics_Inform
PMC4834615	J_Gastric_Cancer
PMC4833289	Am_J_Hum_Genet
PMC4818393	Genome_Med
PMC4818022	Bioinform_Biol_Insights
PMC4816342	PLoS_One
PMC4815678	Front_Microbiol
PMC4815274	BMC_Vet_Res
PMC4815258	Clin_Epigenetics
PMC4814818	Sci_Rep
PMC4814463	Front_Microbiol
PMC5579720	Int_J_Cancer
PMC5107316	Cancer_Lett
PMC5053707	Oncotarget
PMC5045318	Addict_Biol
PMC4914449	J_Intern_Med
PMC4898144	Int_J_Radiat_Biol
PMC4894680	mSphere
PMC4890265	Endocr_Rev
PMC4879823	Trends_Biochem_Sci
PMC4867370	Microbiol_Mol_Biol_Rev
PMC4814061	PLoS_One
PMC4812660	Infect_Dis_Poverty
PMC4812343	Sci_Rep
PMC4811959	Front_Behav_Neurosci
PMC4811893	Front_Cell_Neurosci
PMC6007181	Chem_Sci
PMC4896207	Genetics
PMC4869942	Oncol_Rep
PMC4848585	Viruses
PMC4839431	Proc_Natl_Acad_Sci_U_S_A
PMC4812617	BMC_Genomics
PMC4811585	PLoS_One
PMC4810023	Front_Genet
PMC4809877	Front_Microbiol
PMC5109296	ACS_Infect_Dis
PMC5041968	Oncotarget
PMC4856548	Nat_Struct_Mol_Biol
PMC4853565	Mol_Endocrinol
PMC4843429	Proc_Natl_Acad_Sci_U_S_A
PMC4839444	Proc_Natl_Acad_Sci_U_S_A
PMC4810568	J_Virol
PMC4810554	J_Virol
PMC4809510	PLoS_One
PMC4809502	PLoS_Genet
PMC5071666	J_Integr_Plant_Biol
PMC5041955	Oncotarget
PMC4950389	Exp_Biol_Med_
PMC4853228	Diabetes_Metab_J
PMC4841722	Mol_Biochem_Parasitol
PMC5408933	Methods
PMC5029734	Oncotarget
PMC4930147	ISME_J
PMC4874877	Environ_Res
PMC4822105	J_Breast_Cancer
PMC4809937	J_Clin_Microbiol
PMC4809925	J_Clin_Microbiol
PMC4808197	Antimicrob_Agents_Chemother
PMC4808167	Antimicrob_Agents_Chemother
PMC4808149	Antimicrob_Agents_Chemother
PMC4807955	PLoS_One
PMC5142817	Proc_SPIE_Int_Soc_Opt_Eng
PMC5015681	Circ_Cardiovasc_Genet
PMC5014671	Methods
PMC4915358	Mol_Biol_Evol
PMC4862915	Bone
PMC4826312	Mol_Cell
PMC4823924	Cell_Death_Dis
PMC4806850	PLoS_One
PMC4806435	BMC_Genomics
PMC4806331	Sci_Rep
PMC4833145	Aging_
PMC4806500	Parasit_Vectors
PMC4805243	Database_
PMC4805174	PLoS_One
PMC4804562	BMC_Med
PMC4804520	BMC_Med
PMC4804277	Sci_Rep
PMC5313277	J_Allergy_Clin_Immunol
PMC5081053	Hum_Mol_Genet
PMC4991378	Oncotarget
PMC4935547	Int_J_Obes_
PMC4841782	eLife
PMC4819553	Breast_Cancer_Res_Treat
PMC4807364	mBio
PMC4804521	BMC_Genomics
PMC4804485	BMC_Med_Genet
PMC4803325	PLoS_One
PMC4803225	PLoS_One
PMC4803198	PLoS_One
PMC4802729	BMC_Plant_Biol
PMC4802638	Epigenetics_Chromatin
PMC6865157	Genet_Res_
PMC4807518	Appl_Environ_Microbiol
PMC4801506	PLoS_One
PMC4801211	PLoS_One
PMC4861027	J_Exp_Bot
PMC4829553	J_Cancer
PMC5041898	Oncotarget
PMC5029680	Oncotarget
PMC4944883	Cancer_Med
PMC4937194	Bioinformatics
PMC4820738	J_Cancer
PMC4799594	Virol_J
PMC5031943	Biostatistics
PMC4915357	Mol_Biol_Evol
PMC4839931	Medicine_
PMC4826421	Diabetologia
PMC4807922	PLoS_One
PMC5069644	Evolution
PMC4984856	Br_J_Cancer
PMC4895389	Genes_Immun
PMC4885691	Pan_Afr_Med_J
PMC4834047	Stem_Cell_Reports
PMC4821738	Curr_Biol
PMC4800877	J_Bacteriol
PMC4797196	Mol_Cytogenet
PMC4795744	PLoS_One
PMC4795702	PLoS_One
PMC4794806	Sci_Rep
PMC4794720	Sci_Rep
PMC4900076	Ups_J_Med_Sci
PMC4862391	Mol_Syndromol
PMC4856084	G3_
PMC4854702	Plant_Physiol
PMC4854683	Plant_Physiol
PMC4822986	Acta_Crystallogr_F_Struct_Biol_Commun
PMC4794156	PLoS_One
PMC4793298	Biosci_Rep
PMC4822579	Proc_Natl_Acad_Sci_U_S_A
PMC4809609	Aging_Dis
PMC4793510	Retrovirology
PMC4792380	PLoS_One
PMC4792177	Sci_Data
PMC4791974	Malar_J
PMC4791895	Skelet_Muscle
PMC4791833	BMC_Genomics
PMC4791802	Microb_Cell_Fact
PMC4791591	Sci_Rep
PMC6689268	Nat_Neurosci
PMC5078110	Oncotarget
PMC5031941	Biostatistics
PMC5023457	Oncogene
PMC5008354	Oncotarget
PMC4989921	Next_Gener_Seq_Appl
PMC4889937	Nucleic_Acids_Res
PMC4822628	Proc_Natl_Acad_Sci_U_S_A
PMC4790917	PLoS_One
PMC4790891	PLoS_One
PMC4789555	Front_Microbiol
PMC4808550	J_Signal_Transduct
PMC4850316	J_Biol_Chem
PMC4788919	BMC_Genomics
PMC4788904	BMC_Infect_Dis
PMC4788879	BMC_Biotechnol
PMC5715865	Reprod_Med_Biol
PMC4892885	Exp_Mol_Med
PMC4889279	Epigenetics
PMC4858776	Genetics
PMC4818768	EMBO_J
PMC4813217	Int_J_Mol_Sci
PMC4809830	Indian_J_Otolaryngol_Head_Neck_Surg
PMC4794691	J_Virol
PMC4794677	J_Virol
PMC4794665	J_Virol
PMC4794659	J_Virol
PMC4794657	J_Virol
PMC4788855	Algorithms_Mol_Biol
PMC4788461	PLoS_One
PMC4788423	PLoS_One
PMC5097461	J_Biomed_Inform
PMC4854533	Infect_Genet_Evol
PMC4838276	NPJ_Parkinsons_Dis
PMC4787180	BMC_Microbiol
PMC4786092	PLoS_One
PMC4785637	BMC_Genomics
PMC4991486	Oncotarget
PMC4921238	Biotechnol_J
PMC4917441	Brain_Behav_Immun
PMC4807699	Am_J_Clin_Nutr
PMC4786870	Nat_Commun
PMC4785650	Stand_Genomic_Sci
PMC4784986	PLoS_One
PMC4783696	Sci_Rep
PMC5062578	Hum_Mol_Genet
PMC5038921	J_Biomol_Screen
PMC4850312	J_Biol_Chem
PMC4784465	BMC_Microbiol
PMC4784298	Antimicrob_Resist_Infect_Control
PMC4783051	PLoS_One
PMC4783005	PLoS_One
PMC4782308	BMC_Genomics
PMC6680352	Wiley_Interdiscip_Rev_Dev_Biol
PMC5095080	Oncotarget
PMC5006386	Nat_Microbiol
PMC4949569	Wiley_Interdiscip_Rev_Dev_Biol
PMC4892846	Nat_Med
PMC4836467	Mob_Genet_Elements
PMC4821805	eLife
PMC4812718	Proc_Natl_Acad_Sci_U_S_A
PMC4799059	Redox_Biol
PMC4798956	eLife
PMC4784046	Appl_Environ_Microbiol
PMC4781812	3_Biotech
PMC4780761	PLoS_One
PMC4780736	PLoS_One
PMC4780027	Sci_Rep
PMC5083250	Epilepsia
PMC4921277	Curr_Opin_Neurobiol
PMC4835528	Hum_Genet
PMC4779582	Retrovirology
PMC4779269	BMC_Genomics
PMC5444266	Brief_Bioinform
PMC4991443	Oncotarget
PMC4935602	Mol_Cell_Neurosci
PMC4861486	J_Biol_Chem
PMC4846358	Dev_Biol
PMC4833891	Transl_Oncol
PMC4778880	PLoS_One
PMC4778801	PLoS_One
PMC4924640	Oncotarget
PMC4893059	Pflugers_Arch
PMC4834040	Stem_Cell_Reports
PMC4794593	Oxid_Med_Cell_Longev
PMC4778363	BMC_Genomics
PMC4777532	PLoS_One
PMC4777508	PLoS_Pathog
PMC6604871	J_Neurosci
PMC4991485	Oncotarget
PMC4924756	Oncotarget
PMC4869983	Cancer_Prev_Res_
PMC4863583	mSphere
PMC4782243	Ecol_Evol
PMC4774989	PLoS_One
PMC4774131	Chin_Med
PMC4773876	Sci_Rep
PMC4773602	Front_Plant_Sci
PMC6074390	Ann_Saudi_Med
PMC5588893	J_Gen_Virol
PMC5374030	Eur_J_Nutr
PMC5341517	EMBO_Rep
PMC5008310	Oncotarget
PMC4991477	Oncotarget
PMC4878275	Bioengineered
PMC4794510	J_Zhejiang_Univ_Sci_B
PMC4774945	Free_Radic_Biol_Med
PMC4774189	Virol_J
PMC4773239	PLoS_One
PMC4773003	PLoS_One
PMC4772163	Sci_Rep
PMC4772081	Cold_Spring_Harb_Perspect_Med
PMC4772006	Sci_Rep
PMC4771734	Front_Microbiol
PMC4768719	Curr_Opin_Clin_Nutr_Metab_Care
PMC4748810	RNA
PMC5005314	Neoplasia
PMC4950965	Oncogene
PMC4846514	Nat_Neurosci
PMC4808792	Genes_
PMC4799774	J_Immunol
PMC4789420	Evid_Based_Complement_Alternat_Med
PMC4789356	Adv_Bioinformatics
PMC4778790	Onco_Targets_Ther
PMC4772594	J_Bacteriol
PMC4772517	BMC_Bioinformatics
PMC4771717	PLoS_Genet
PMC4770552	BMC_Genomics
PMC4770540	BMC_Genet
PMC4770515	BMC_Genomics
PMC4770293	Sci_Rep
PMC4869411	Evol_Appl
PMC4842131	J_Empir_Res_Hum_Res_Ethics
PMC6225009	Diabetol_Int
PMC5008307	Oncotarget
PMC4976019	Comput_Biol_Chem
PMC4836994	J_Clin_Virol
PMC4769523	BMC_Genomics
PMC5001937	Mult_Scler
PMC4889246	Cell_Cycle
PMC4810653	J_Virol
PMC4776012	Antimicrob_Agents_Chemother
PMC4776000	Antimicrob_Agents_Chemother
PMC4775944	Antimicrob_Agents_Chemother
PMC4775928	Antimicrob_Agents_Chemother
PMC4769299	PLoS_One
PMC4769247	PLoS_One
PMC4769173	PLoS_One
PMC4769089	PLoS_One
